#3434343434ttttt
#intensity	time
-9.511944602387087944e-01	3.514001421900000111e+01
-9.509154758334443791e-01	3.516001451800000410e+01
-5.877169573568783445e-01	3.518000268699999822e+01
1.084477781604389993e-04	3.520000345200000424e+01
5.878687153686386058e-01	3.522000328400000058e+01
9.510822393455299339e-01	3.524000265000000098e+01
9.510278928697376566e-01	3.526000294800000034e+01
5.877145935193658355e-01	3.528000278000000378e+01
-9.672963758466251744e-05	3.530000307899999967e+01
-5.878473927236087526e-01	3.532000244500000008e+01
-9.511736532347533357e-01	3.534001207300000402e+01
-9.505501846665403987e-01	3.536005202500000166e+01
-5.877240742556312236e-01	3.538000240699999921e+01
9.965131868971567456e-05	3.540000317199999813e+01
5.878734677978233458e-01	3.542000347100000113e+01
9.510840445648591768e-01	3.544000283599999790e+01
9.509717000568385092e-01	3.546000873300000222e+01
5.877098404124169173e-01	3.548000296700000433e+01
-1.026044157871151824e-04	3.550000326600000022e+01
-5.878758312977130362e-01	3.552000356399999959e+01
-9.510804243879108499e-01	3.554000246300000043e+01
-9.510206386236002007e-01	3.556000369499999891e+01
-5.876956063873001179e-01	3.558000352700000235e+01
1.055260968904325590e-04	3.560000335899999868e+01
5.898918679687376043e-01	3.562008296399999807e+01
9.510768040804354895e-01	3.564000209000000297e+01
9.510287959721196449e-01	3.566000285500000189e+01
5.876932425048427833e-01	3.568000362000000081e+01
-4.666410544314687249e-03	3.570014853700000401e+01
-5.878568723289416820e-01	3.572000281799999755e+01
-9.510912942316929186e-01	3.574000358300000357e+01
-9.510324180109972492e-01	3.576000248199999731e+01
-5.838779922886859763e-01	3.578015346400000141e+01
6.741857823756386642e-05	3.580000214600000419e+01
5.938539999038067174e-01	3.582023943299999758e+01
9.510921967639680563e-01	3.584000367600000203e+01
9.510315149411568969e-01	3.586000257500000288e+01
5.877240742555828179e-01	3.588000240699999921e+01
-9.965131874949947682e-05	3.590000317199999813e+01
-5.880513007942079762e-01	3.592001046899999750e+01
-9.510749890245884242e-01	3.594000190300000241e+01
-9.468944732403878906e-01	3.596042019699999770e+01
-5.872828931161858668e-01	3.598001976100000121e+01
1.231095602009196375e-03	3.600003918699999872e+01
5.878758312975774780e-01	3.602000356399999959e+01
9.511075870863227033e-01	3.604000526200000110e+01
9.510206386235817710e-01	3.606000369499999891e+01
5.876837615064582909e-01	3.608000399299999827e+01
-1.348371562441418481e-04	3.610000429200000127e+01
-5.904242859298175494e-01	3.612010395699999776e+01
-9.511808964242607356e-01	3.614001282000000259e+01
-9.510242609564791838e-01	3.616000332200000145e+01
-5.876813721802367496e-01	3.618000408700000037e+01
1.377588373361412653e-04	3.620000438499999973e+01
5.880109744827132223e-01	3.622000888200000190e+01
9.538281443113518776e-01	3.624028955500000393e+01
9.510052349668791649e-01	3.626000528099999798e+01
5.877027234226154251e-01	3.628000324700000334e+01
-9.672963747685646007e-05	3.630000307899999967e+01
-5.878948153568885893e-01	3.632000431099999815e+01
-9.510921967639163199e-01	3.634000367600000203e+01
-9.510088578551102456e-01	3.636000490800000051e+01
-5.877359187078134983e-01	3.638000194100000328e+01
8.501149711517122834e-05	3.640000270600000221e+01
5.879090214225560773e-01	3.642000486999999964e+01
9.510885768810767305e-01	3.644000330299999746e+01
9.510215515025568500e-01	3.646000360100000393e+01
5.877217104336784903e-01	3.648000249999999767e+01
-7.329335651443898744e-05	3.650000233299999763e+01
-5.879469626728228704e-01	3.652000636300000025e+01
-9.510759014096732411e-01	3.654000199699999740e+01
-9.510296990664351968e-01	3.656000276200000343e+01
-5.877074765600711626e-01	3.658000306000000279e+01
6.154380013771335945e-05	3.660000195900000364e+01
5.878781947924972551e-01	3.662000365699999804e+01
9.510903819864654496e-01	3.664000348900000148e+01
9.510333210727526243e-01	3.666000238899999886e+01
5.877050872850875241e-01	3.668000315399999778e+01
-9.380795665813507938e-05	3.670000298600000121e+01
-5.878805836962469611e-01	3.672000375100000014e+01
-9.510867620382216225e-01	3.674000311600000401e+01
-9.510278928697525336e-01	3.676000294800000034e+01
-5.877145935194046933e-01	3.678000278000000378e+01
1.113694594412812814e-04	3.680000354500000270e+01
5.878592358641631099e-01	3.682000291100000311e+01
9.510786191035133230e-01	3.684000227700000352e+01
9.510269800482328284e-01	3.686000304200000244e+01
5.877240742556699704e-01	3.688000240699999921e+01
-7.034025946933837017e-05	3.690000223900000265e+01
-5.878734677977845990e-01	3.692000347100000113e+01
-9.510840445648442998e-01	3.694000283599999790e+01
-9.510260769295088012e-01	3.696000313500000090e+01
-5.862147844742836567e-01	3.698006174700000059e+01
1.026044157390929273e-04	3.700000326600000022e+01
5.879232527195114022e-01	3.702000542999999766e+01
9.599072420270254868e-01	3.704095601400000248e+01
9.510161129517024081e-01	3.706000416100000194e+01
5.874702778807375791e-01	3.708001239100000390e+01
-2.058289142916639447e-01	3.710659890400000194e+01
-6.667595595144816256e-01	3.712323192000000205e+01
-9.597806044286594229e-01	3.714094164499999806e+01
-9.510197354478894249e-01	3.716000378799999737e+01
-5.876695271478007410e-01	3.718000455300000340e+01
1.963809554151079361e-04	3.720000625099999780e+01
5.879042945586171465e-01	3.722000468400000273e+01
9.510777067430309373e-01	3.724000218300000142e+01
9.510052349669124716e-01	3.726000528099999798e+01
5.877145935195403625e-01	3.728000278000000378e+01
-8.205839990516870547e-05	3.730000261200000011e+01
-5.878592358642115157e-01	3.732000291100000311e+01
-9.511057822905506498e-01	3.734000507600000418e+01
-9.510133935658938720e-01	3.736000444100000095e+01
-5.876647738483594674e-01	3.738000474000000395e+01
1.436336156291932655e-04	3.740000457200000028e+01
5.878734677976489298e-01	3.742000347100000113e+01
9.511021531942360774e-01	3.744000470200000308e+01
9.509535678963575434e-01	3.746001059900000030e+01
5.877098404122234054e-01	3.748000296700000433e+01
-1.172442376943162604e-04	3.750000373200000325e+01
-5.878758312975386202e-01	3.752000356399999959e+01
-9.518202434134894752e-01	3.754007897099999980e+01
-9.510161129516838674e-01	3.756000416100000194e+01
-5.877193211889479851e-01	3.758000259399999976e+01
3.693256238070919653e-04	3.760001175600000067e+01
5.878781947924099915e-01	3.762000365699999804e+01
9.512487165012526447e-01	3.764001981700000243e+01
9.510242609564940608e-01	3.766000332200000145e+01
5.877050872849908236e-01	3.768000315399999778e+01
-9.380795632295534656e-05	3.770000298600000121e+01
-5.879161370938762454e-01	3.772000514999999865e+01
-9.510822393454817503e-01	3.774000265000000098e+01
-9.510324180110638626e-01	3.776000248199999731e+01
-5.877264380725961690e-01	3.778000231400000075e+01
8.205839996495252128e-05	3.780000261200000011e+01
5.878711042927894370e-01	3.782000337800000267e+01
9.510831419592057356e-01	3.784000274299999944e+01
9.510224546620441588e-01	3.786000350799999836e+01
5.876766443499290560e-01	3.788000427299999728e+01
-9.965131853388736207e-05	3.790000317199999813e+01
-5.878734677976973355e-01	3.792000347100000113e+01
-9.511202585550447841e-01	3.794000656800000115e+01
-9.510215515025717270e-01	3.796000360100000393e+01
-5.875082340792462388e-01	3.798001089800000329e+01
1.026044158586605454e-04	3.800000326600000022e+01
5.879232527196082136e-01	3.802000542999999766e+01
9.510849568676938981e-01	3.804000292999999999e+01
9.510161129517357148e-01	3.806000416100000194e+01
5.877074765601100204e-01	3.808000306000000279e+01
-1.934592744710408581e-04	3.810000615799999935e+01
-5.878781947924583973e-01	3.812000365699999804e+01
-9.510858594569745472e-01	3.814000302299999845e+01
-9.509517506132910691e-01	3.816001078600000085e+01
-5.875746606719786103e-01	3.818000828499999955e+01
9.380795661011282426e-05	3.820000298600000121e+01
5.878805836963920672e-01	3.822000375100000014e+01
9.511456063886029044e-01	3.824000918099999780e+01
9.510278928696970224e-01	3.826000294800000034e+01
5.876908786173108412e-01	3.828000371299999927e+01
-1.113694593932590263e-04	3.830000354500000270e+01
-5.879303683000318692e-01	3.832000571000000377e+01
-9.510967287119419522e-01	3.834000414300000159e+01
-9.510179193602402714e-01	3.836000397499999792e+01
-5.874869045325636918e-01	3.838001173700000379e+01
9.965131882104485332e-05	3.840000317199999813e+01
5.879090214225655142e-01	3.842000486999999964e+01
9.510976311953299733e-01	3.844000423600000005e+01
9.510260769295235672e-01	3.846000313500000090e+01
5.877098404123106690e-01	3.848000296700000433e+01
-1.612265341859219414e-04	3.850000513199999830e+01
-5.878639883337786198e-01	3.852000309800000366e+01
-9.510940115086344848e-01	3.854000386300000258e+01
-9.510342338365130876e-01	3.856000229500000387e+01
-5.876956063871938696e-01	3.858000352700000235e+01
7.621503763717475015e-05	3.860000242600000320e+01
5.878781947925066920e-01	3.862000365699999804e+01
9.510994458417445507e-01	3.864000442300000060e+01
9.510242609565273675e-01	3.866000332200000145e+01
5.876932425047365349e-01	3.868000362000000081e+01
-1.524300750031306619e-04	3.870000485199999929e+01
-5.879161370937890929e-01	3.872000514999999865e+01
-9.510867620381550092e-01	3.874000311600000401e+01
-9.510369526584432354e-01	3.876000201499999775e+01
-5.876790082675138471e-01	3.878000417999999883e+01
1.406805184985100926e-04	3.880000447799999819e+01
5.879066579931973013e-01	3.882000477700000118e+01
9.545481784035807493e-01	3.884036615600000175e+01
9.509590098311480055e-01	3.886001003900000228e+01
5.876884893064912019e-01	3.888000380700000136e+01
-8.501149718671659129e-05	3.890000270600000221e+01
-5.878853106609839285e-01	3.892000393700000416e+01
-9.517159207082798167e-01	3.894006814800000171e+01
-9.510260769295051375e-01	3.896000313500000090e+01
-5.877098404122622632e-01	3.898000296700000433e+01
1.026044159782281634e-04	3.900000326600000022e+01
5.879114102602047698e-01	3.902000496400000173e+01
9.510894794378875750e-01	3.904000339600000302e+01
9.510025152866306009e-01	3.906000556100000409e+01
5.763980301295975606e-01	3.908044577999999802e+01
-3.986366813312140593e-04	3.910001268900000326e+01
-6.513730509675230707e-01	3.912258066900000131e+01
-9.512532413729561931e-01	3.914002028400000199e+01
-9.509970757055777879e-01	3.916000612100000211e+01
-5.876932425048720932e-01	3.918000362000000081e+01
1.084477781839621207e-04	3.920000345200000424e+01
5.878568723289123721e-01	3.922000281799999755e+01
9.510867620382437160e-01	3.924000311600000401e+01
9.510324180110084624e-01	3.926000248199999731e+01
5.877145935195308146e-01	3.928000278000000378e+01
-8.205839991693026616e-05	3.930000261200000011e+01
-5.878711042929345432e-01	3.932000337800000267e+01
-9.510831419592611358e-01	3.934000274299999944e+01
-9.510315149410978330e-01	3.936000257500000288e+01
-5.877122042596300000e-01	3.938000287399999877e+01
1.143225563791502245e-04	3.940000363899999769e+01
5.878734677978424417e-01	3.942000347100000113e+01
9.510885768811172536e-01	3.944000330299999746e+01
9.510260769294867078e-01	3.946000313500000090e+01
5.876742550086644368e-01	3.948000436699999938e+01
-2.784707692041698776e-04	3.950000886400000155e+01
-5.878758312977320211e-01	3.952000356399999959e+01
-9.510894794378358386e-01	3.954000339600000302e+01
-9.510161129516803147e-01	3.956000416100000194e+01
-5.877074765601488782e-01	3.958000306000000279e+01
9.085485923480466600e-05	3.960000289199999912e+01
5.879019057058121334e-01	3.962000459000000063e+01
9.385425902299608936e-01	3.966121765199999771e+01
6.198737552585313892e-01	3.967871837999999940e+01
2.073546660397555808e-01	3.969335145899999873e+01
-3.576074841828169072e-04	3.970001138300000321e+01
-6.341423154945341478e-01	3.972186466699999841e+01
-9.520285586924202015e-01	3.974010061700000307e+01
-9.463009852584954862e-01	3.976047879000000052e+01
-5.875011158014794566e-01	3.978001117800000230e+01
1.327825160631810513e-03	3.980004226599999839e+01
5.879185259162045263e-01	3.982000524400000074e+01
9.511148350519467165e-01	3.984000600899999966e+01
9.510315149411495694e-01	3.986000257500000288e+01
5.877240742555637221e-01	3.988000240699999921e+01
-1.436336154733649530e-04	3.990000457200000028e+01
-5.878971788116060804e-01	3.992000440400000372e+01
-9.510930992881317936e-01	3.994000376900000049e+01
-9.510215515025680633e-01	3.996000360100000393e+01
-5.876979702646734083e-01	3.998000343400000389e+01
7.329335647817829301e-05	4.000000233299999763e+01
5.878876995493751423e-01	4.002000403099999915e+01
9.510894794379245454e-01	4.004000339600000302e+01
9.504071555380072533e-01	4.006006667399999799e+01
5.877074765601005835e-01	4.008000306000000279e+01
-1.537611381239529229e-01	4.010491386300000016e+01
-5.879137736794431968e-01	4.012000505700000019e+01
-9.512532413729229974e-01	4.014002028400000199e+01
-9.463114051909657931e-01	4.016047776399999947e+01
-5.877050872851169450e-01	4.018000315399999778e+01
1.377588373596643867e-04	4.020000438499999973e+01
5.878805836962176512e-01	4.022000375100000014e+01
9.510777067430714604e-01	4.024000218300000142e+01
9.487928417808461079e-01	4.026023060600000036e+01
5.796462415424052939e-01	4.028031907500000131e+01
-6.741857832087080362e-05	4.030000214600000419e+01
-5.958214277882967203e-01	4.032031734000000256e+01
-9.510967287119456159e-01	4.034000414300000159e+01
-9.510224546620923425e-01	4.036000350799999836e+01
-5.877122042597172635e-01	4.038000287399999877e+01
9.965131860543273857e-05	4.040000317199999813e+01
5.878853106611290347e-01	4.042000393700000416e+01
9.510840445648330865e-01	4.044000283599999790e+01
9.510306118631023375e-01	4.046000266800000134e+01
5.877098404123011210e-01	4.048000296700000433e+01
-1.026044159302059219e-04	4.050000326600000022e+01
-5.888239010614371161e-01	4.052004088500000023e+01
-9.517842831611297294e-01	4.054007523900000365e+01
-9.510206386235560139e-01	4.056000369499999891e+01
-5.781332924515196758e-01	4.058037813600000021e+01
6.154380016123648083e-05	4.060000195900000364e+01
5.880916002353735461e-01	4.062001205500000367e+01
9.512532413729414271e-01	4.064002028400000199e+01
9.510333210727454079e-01	4.066000238899999886e+01
5.877169573568981065e-01	4.068000268699999822e+01
-7.913671898663361280e-05	4.070000251900000166e+01
-5.878687153686187328e-01	4.072000328400000058e+01
-9.510822393455223844e-01	4.074000265000000098e+01
-9.510324180110232284e-01	4.076000248199999731e+01
-5.877027234225480345e-01	4.078000324700000334e+01
6.741857860802828132e-05	4.080000214600000419e+01
5.878829471810468332e-01	4.082000384399999859e+01
9.510831419592463698e-01	4.084000274299999944e+01
9.510315149411127100e-01	4.086000257500000288e+01
5.877122042596688578e-01	4.088000287399999877e+01
-8.501149697110447654e-05	4.090000270600000221e+01
-5.880513007943236614e-01	4.092001046899999750e+01
-9.510749890245623339e-01	4.094000190300000241e+01
-9.510260769295014738e-01	4.096000313500000090e+01
-5.876979702647605608e-01	4.098000343400000389e+01
1.172442376580555795e-04	4.100000373200000325e+01
5.878995422612472987e-01	4.102000449700000217e+01
9.511075870862966131e-01	4.104000526200000110e+01
9.510296990664094396e-01	4.106000276200000343e+01
5.876837615065264586e-01	4.108000399299999827e+01
-1.494769779958221611e-04	4.110000475800000430e+01
-6.320526065274317817e-01	4.112177873499999947e+01
-9.511266033902652239e-01	4.114000722200000126e+01
-9.510378556793773752e-01	4.116000192199999930e+01
-5.877288018846315021e-01	4.118000222100000229e+01
6.449689710028235249e-05	4.120000205299999863e+01
5.878450037484763691e-01	4.122000235099999799e+01
9.510822393455408141e-01	4.124000265000000098e+01
9.510324180110750758e-01	4.126000248199999731e+01
5.876908786173885568e-01	4.128000371299999927e+01
-1.113694592972145296e-04	4.130000354500000270e+01
-5.879185259159818155e-01	4.132000524400000074e+01
-9.510921967639605068e-01	4.134000367600000203e+01
-9.510269800482070712e-01	4.136000304200000244e+01
-5.877240742556025799e-01	4.138000240699999921e+01
9.965131872500035664e-05	4.140000317199999813e+01
5.878497562788881359e-01	4.142000253799999854e+01
9.510795217497546306e-01	4.144000237000000197e+01
9.507220915411020989e-01	4.146003439100000065e+01
5.877098404123883846e-01	4.148000296700000433e+01
-1.026044158223998645e-04	4.150000326600000022e+01
-5.878995422612955934e-01	4.152000449700000217e+01
-9.514374919763336491e-01	4.154003931799999805e+01
-9.510206386235893206e-01	4.156000369499999891e+01
-5.867465750723014350e-01	4.158004084800000300e+01
7.621503776850392891e-05	4.160000242600000320e+01
5.909919271805138541e-01	4.162012634999999960e+01
9.510858594569633340e-01	4.164000302299999845e+01
9.510287959721087647e-01	4.166000285500000189e+01
5.877169573568014060e-01	4.168000268699999822e+01
-5.457830404487678914e-03	4.170017372899999941e+01
-5.878805836963627574e-01	4.172000375100000014e+01
-9.527257064235715722e-01	4.174017339299999918e+01
-9.495218044691111636e-01	4.176015689700000166e+01
-5.833067454952506337e-01	4.178017585599999961e+01
3.101186801123446794e-03	4.180009871400000065e+01
5.957037203476599485e-01	4.182031267500000382e+01
9.510831419592130631e-01	4.184000274299999944e+01
9.510360399192731018e-01	4.186000210899999985e+01
5.877240742555542852e-01	4.188000240699999921e+01
-8.501149731804577005e-05	4.190000270600000221e+01
-5.878971788117995922e-01	4.192000440400000372e+01
-9.510885768811393470e-01	4.194000330299999746e+01
-9.510306118631873806e-01	4.196000266800000134e+01
-5.877217104335143993e-01	4.198000249999999767e+01
8.690855340183285122e-03	4.200027664200000288e+01
5.878521198291692951e-01	4.202000263100000410e+01
9.510894794379282091e-01	4.204000339600000302e+01
9.510115773636407255e-01	4.206000462800000150e+01
5.875058697994041124e-01	4.208001099100000175e+01
-2.374101545070254925e-04	4.210000755699999786e+01
-5.881864226679671681e-01	4.212001578699999982e+01
-9.510903819865280662e-01	4.214000348900000148e+01
-9.510152000231854030e-01	4.216000425500000404e+01
-5.748856244549004346e-01	4.218050465400000348e+01
1.231190157394542394e-04	4.220000391900000380e+01
5.878450037485730695e-01	4.222000235099999799e+01
9.510912942317223395e-01	4.224000358300000357e+01
9.510233578133727717e-01	4.226000341499999990e+01
5.877145935194245663e-01	4.228000278000000378e+01
-1.113694594167821477e-04	4.230000354500000270e+01
-5.878829471811919394e-01	4.232000384399999859e+01
-9.510921967639974772e-01	4.234000367600000203e+01
-9.510224546620886787e-01	4.236000350799999836e+01
-5.877240742556898434e-01	4.238000240699999921e+01
1.143225560557320524e-04	4.240000363899999769e+01
5.878615993942498674e-01	4.242000300400000157e+01
9.510795217497916010e-01	4.244000237000000197e+01
9.510260769295163508e-01	4.246000313500000090e+01
5.877217104336499576e-01	4.248000249999999767e+01
-8.793317825867018095e-05	4.250000279900000066e+01
-5.879114102601754599e-01	4.252000496400000173e+01
-9.510894794378763617e-01	4.254000339600000302e+01
-9.510342338365761483e-01	4.256000229500000387e+01
-5.876956063871747737e-01	4.258000352700000235e+01
9.085485936613384476e-05	4.260000289199999912e+01
5.878663518536301202e-01	4.262000319100000212e+01
9.510858594570003044e-01	4.264000302299999845e+01
9.510333210727417441e-01	4.266000238899999886e+01
5.876932425047174391e-01	4.268000362000000081e+01
-1.084477783750751153e-04	4.270000345200000424e+01
-5.878450037486213642e-01	4.272000235099999799e+01
-9.510867620382325027e-01	4.274000311600000401e+01
-9.510369526584359079e-01	4.276000201499999775e+01
-5.877027234223546337e-01	4.278000324700000334e+01
9.672963757192494440e-05	4.280000307899999967e+01
5.878473927234145746e-01	4.282000244500000008e+01
9.510831419593201996e-01	4.284000274299999944e+01
9.510269800482922253e-01	4.286000304200000244e+01
5.877122042596594209e-01	4.288000287399999877e+01
-7.034025950462306580e-05	4.290000223900000265e+01
-5.947874868262844616e-01	4.292027638000000422e+01
-9.511338402810336490e-01	4.294000796800000330e+01
-9.510351368819559559e-01	4.296000220199999831e+01
-5.877098404122432784e-01	4.298000296700000433e+01
9.819360417654765874e-04	4.300003125599999976e+01
5.878876995492974267e-01	4.302000403099999915e+01
9.510804243879069642e-01	4.304000246300000043e+01
9.510296990664057759e-01	4.306000276200000343e+01
5.877311911089175833e-01	4.308000212700000020e+01
-1.055260968776949859e-04	4.310000335899999868e+01
-5.883997435773578033e-01	4.312002418400000181e+01
-9.527559789270064750e-01	4.314017656499999731e+01
-9.509608172658110536e-01	4.316000985299999826e+01
-5.849863682941650600e-01	4.318010998500000142e+01
7.913671905817897575e-05	4.320000251900000166e+01
5.879042945586456792e-01	4.322000468400000273e+01
9.547785398828491088e-01	4.324039078799999913e+01
9.509281715492123865e-01	4.326001321200000405e+01
5.876671632099705889e-01	4.328000464600000186e+01
-1.260406969554870899e-04	4.330000401200000226e+01
-5.964686025002970959e-01	4.332034299800000099e+01
-9.511057822904913639e-01	4.334000507600000418e+01
-9.510179193602662506e-01	4.336000397499999792e+01
-5.876410578855367772e-01	4.338000567299999943e+01
8.013771506749780421e-03	4.340025508899999807e+01
5.878734677976775735e-01	4.342000347100000113e+01
9.510749890245844274e-01	4.344000190300000241e+01
9.510260769294793803e-01	4.346000313500000090e+01
5.876624099004424950e-01	4.348000483300000241e+01
-2.637995322444629124e-04	4.350000839700000199e+01
-5.880062480516988765e-01	4.352000869599999788e+01
-9.510804243879956710e-01	4.354000246300000043e+01
-9.509571926463598057e-01	4.356001022600000283e+01
-5.877074765599459294e-01	4.358000306000000279e+01
9.085485925832778738e-05	4.360000289199999912e+01
5.892052782955666812e-01	4.362005590700000113e+01
9.526089753032043195e-01	4.364016117100000258e+01
9.510378556793552818e-01	4.366000192199999930e+01
5.874441933675357275e-01	4.368001341699999784e+01
-9.380795635824002864e-05	4.370000298600000121e+01
-5.879991329564990821e-01	4.372000841599999887e+01
-9.510912942317074625e-01	4.374000358300000357e+01
-9.510278928697749601e-01	4.376000294800000034e+01
-5.877264380725676363e-01	4.378000231400000075e+01
8.205840000023720336e-05	4.380000261200000011e+01
5.878711042928180808e-01	4.382000337800000267e+01
9.511057822905800707e-01	4.384000507600000418e+01
9.510269800482552549e-01	4.386000304200000244e+01
5.877359187080077874e-01	4.388000194100000328e+01
-1.143225562350834727e-04	4.390000363899999769e+01
-5.878497562787621256e-01	4.392000253799999854e+01
-9.510840445648219843e-01	4.394000283599999790e+01
-9.510260769295312278e-01	4.396000313500000090e+01
-5.877098404123304309e-01	4.398000296700000433e+01
1.172442375620110828e-04	4.400000373200000325e+01
5.878639883337588579e-01	4.402000309800000366e+01
9.510849568676346122e-01	4.404000292999999999e+01
9.510251738026889168e-01	4.406000322799999935e+01
5.876956063873975955e-01	4.408000352700000235e+01
-1.787880370105697221e-04	4.410000569099999979e+01
-5.878544833742096465e-01	4.412000272400000256e+01
-9.510858594569152613e-01	4.414000302299999845e+01
-9.510197354478414633e-01	4.416000378799999737e+01
-5.877169573567434524e-01	4.418000268699999822e+01
1.084477783270528602e-04	4.420000345200000424e+01
5.878687153687733868e-01	4.422000328400000058e+01
9.510777067430787879e-01	4.424000218300000142e+01
9.510278928696861422e-01	4.426000294800000034e+01
5.876908786174662724e-01	4.428000371299999927e+01
-8.205839983264734373e-05	4.430000261200000011e+01
-5.878592358641527849e-01	4.432000291100000311e+01
-9.510786191035094372e-01	4.434000227700000352e+01
-9.510269800482368252e-01	4.436000304200000244e+01
-5.877240742556802955e-01	4.438000240699999921e+01
7.034025945660081069e-05	4.440000223900000265e+01
5.879208893204878050e-01	4.442000533699999920e+01
9.513146895818076487e-01	4.444002662799999825e+01
9.500198960063932496e-01	4.446010623400000128e+01
5.839922222849546207e-01	4.448014898499999958e+01
-1.172442376217948851e-04	4.450000373200000325e+01
-5.916277899769732951e-01	4.452015144800000002e+01
-9.510849568677233190e-01	4.454000292999999999e+01
-9.510206386236189635e-01	4.456000369499999891e+01
-5.877193211890067159e-01	4.458000259399999976e+01
7.621503767245943223e-05	4.460000242600000320e+01
5.879137736793266233e-01	4.462000505700000019e+01
9.518525983800931733e-01	4.464008232999999848e+01
9.510287959720681306e-01	4.466000285500000189e+01
5.854142179236618837e-01	4.468009319000000090e+01
-1.231190158109996295e-04	4.470000391900000380e+01
-5.925065432217807571e-01	4.472018615700000055e+01
-9.510822393455296009e-01	4.474000265000000098e+01
-9.492455802309778257e-01	4.476018488799999773e+01
-5.828423821519589376e-01	4.478019404999999864e+01
9.672963758368650509e-05	4.480000307899999967e+01
5.993350452577909104e-01	4.482045682700000100e+01
9.510786191034577008e-01	4.484000227700000352e+01
9.510269800482182845e-01	4.486000304200000244e+01
5.876173414177325860e-01	4.488000660600000202e+01
-9.965131868873966221e-05	4.490000317199999813e+01
-5.878615993943077100e-01	4.492000300400000157e+01
-9.510885768811097041e-01	4.494000330299999746e+01
-9.504627546985986442e-01	4.496006098200000167e+01
-5.787693165824893127e-01	4.498035331700000228e+01
1.172442376815787009e-04	4.500000373200000325e+01
5.878876995493069746e-01	4.502000403099999915e+01
9.510759014096359376e-01	4.504000199699999740e+01
9.510296990664022232e-01	4.506000276200000343e+01
5.876718910807317009e-01	4.508000445999999783e+01
-1.787880366753900028e-04	4.510000569099999979e+01
-5.879967697185931597e-01	4.512000832300000042e+01
-9.512351600392311424e-01	4.514001841800000392e+01
-9.510197354478044929e-01	4.516000378799999737e+01
-5.877288018846124062e-01	4.518000222100000229e+01
7.913671884256686100e-05	4.520000251900000166e+01
5.878687153686861233e-01	4.522000328400000058e+01
9.510867620382545962e-01	4.524000311600000401e+01
9.510233578134024146e-01	4.526000341499999990e+01
5.877145935195022819e-01	4.528000278000000378e+01
-8.205839995221494824e-05	4.530000261200000011e+01
-5.878711042929630759e-01	4.532000337800000267e+01
-9.510831419592720160e-01	4.534000274299999944e+01
-9.510315149410869529e-01	4.536000257500000288e+01
-5.877003595551274495e-01	4.538000334000000180e+01
1.143225564144349066e-04	4.540000363899999769e+01
5.879208893204006525e-01	4.542000533699999920e+01
9.510749890245880911e-01	4.544000190300000241e+01
9.509263635282126925e-01	4.546001339800000096e+01
5.877217104335437092e-01	4.548000249999999767e+01
-1.026044156185493104e-04	4.550000326600000022e+01
-5.878758312977605538e-01	4.552000356399999959e+01
-9.510894794379169959e-01	4.554000339600000302e+01
-9.510251738027037938e-01	4.556000322799999935e+01
-5.876837615064590681e-01	4.558000399299999827e+01
1.055260967218666870e-04	4.560000335899999868e+01
5.879256161139604364e-01	4.562000552300000322e+01
9.510768040804535861e-01	4.564000209000000297e+01
9.510333210727713871e-01	4.566000238899999886e+01
5.876932425047951547e-01	4.568000362000000081e+01
-1.084477782790306186e-04	4.570000345200000424e+01
-5.896812190339528748e-01	4.572007466099999817e+01
-9.510822393455665713e-01	4.574000265000000098e+01
-9.510324180110493186e-01	4.576000248199999731e+01
-5.877145935194538762e-01	4.578000278000000378e+01
1.113694593805214668e-04	4.580000354500000270e+01
5.878592358641139271e-01	4.582000291100000311e+01
9.510786191035648374e-01	4.584000227700000352e+01
9.510269800483219793e-01	4.586000304200000244e+01
5.877003595550790438e-01	4.588000334000000180e+01
-4.221043763231300161e-04	4.590001343600000183e+01
-5.964238943756020594e-01	4.592034122500000137e+01
-9.511066846924515206e-01	4.594000516900000264e+01
-9.474116272099000202e-01	4.596036888000000431e+01
-5.876979702648287285e-01	4.598000343400000389e+01
3.370928853001514290e-04	4.600001072999999963e+01
5.878521198291882799e-01	4.602000263100000410e+01
9.510894794378652595e-01	4.604000339600000302e+01
9.498495516868371569e-01	4.606012358800000328e+01
5.876956063873881586e-01	4.608000352700000235e+01
-1.348371563029496516e-04	4.610000429200000127e+01
-5.879256161138248782e-01	4.612000552300000322e+01
-9.511492242133262609e-01	4.614000955400000237e+01
-9.510197354478379106e-01	4.616000378799999737e+01
-6.608804024948557176e-02	4.619789481800000175e+01
3.587582234600815434e-02	4.620114220800000027e+01
5.879872658932383533e-01	4.622000794899999931e+01
9.510867620382212895e-01	4.624000311600000401e+01
9.509508468185885466e-01	4.626001087899999931e+01
5.876434472981205692e-01	4.628000557899999734e+01
-1.113694592129315937e-04	4.630000354500000270e+01
-5.879422359703394552e-01	4.632000617700000333e+01
-9.511736532348084028e-01	4.634001207300000402e+01
-9.510179193602257275e-01	4.636000397499999792e+01
-5.877003595552146020e-01	4.638000334000000180e+01
1.729446747068369395e-04	4.640000550500000287e+01
5.879090214226035949e-01	4.642000486999999964e+01
9.511474201669831707e-01	4.644000936799999835e+01
9.510215515025387534e-01	4.646000360100000393e+01
5.876386938872170118e-01	4.648000576599999789e+01
-1.026044159654906039e-04	4.650000326600000022e+01
-5.894989016220235634e-01	4.652006747600000125e+01
